Feature	Gain	Cover	Frequency
cdescubierto_preacordado	0.290501569649956	0.0333048372318429	0.0331491712707182
mcuenta_corriente	0.114818331176882	0.0430278950406493	0.037292817679558
ctrx_quarter	0.0935964162947749	0.0399045196892071	0.0207182320441989
mcaja_ahorro	0.0811889801558678	0.0187317856721602	0.0124309392265193
Visa_status	0.0537156285962865	0.046241156702717	0.0207182320441989
Visa_msaldototal	0.0459394697767603	0.0223869718826788	0.0179558011049724
mpayroll	0.0453286688221147	0.0497311228951961	0.0207182320441989
Visa_delinquency	0.0285857531177853	0.0164773259712444	0.00828729281767956
mprestamos_personales	0.0282963786631151	0.0524281809440069	0.0207182320441989
mcuentas_saldo	0.0280070953683421	0.0509780546816812	0.0359116022099448
Visa_mfinanciacion_limite	0.02720117757757	0.00690683979308644	0.00828729281767956
Visa_mpagospesos	0.0246072503706013	0.0201874488081788	0.0207182320441989
mtarjeta_visa_consumo	0.0129444726953441	0.0291388451275274	0.0165745856353591
Visa_Finiciomora	0.0123715389980013	0.0177238988862864	0.00552486187845304
mautoservicio	0.00957951310827377	0.014505730206528	0.0193370165745856
Master_status	0.00679767051796134	0.015777424122584	0.0110497237569061
Visa_mpagominimo	0.00595984035174644	0.0243113064755166	0.0386740331491713
Visa_fechaalta	0.00587447772348875	0.0271711383574286	0.0345303867403315
cproductos	0.00586419474249967	0.00303838873460062	0.00138121546961326
cpayroll_trx	0.00511099466441001	0.00572257867881039	0.00138121546961326
matm	0.00510705039234688	0.00333574668275534	0.00414364640883978
internet	0.0050311667182304	0.013160255251342	0.0193370165745856
Master_msaldototal	0.00495905107297294	0.0123889526333272	0.0207182320441989
Visa_msaldopesos	0.00484594775300091	0.0199006446100128	0.0234806629834254
ccaja_seguridad	0.00336654763892229	0.0171677360364312	0.00414364640883978
mactivos_margen	0.00294497917268596	0.0232152178776277	0.0138121546961326
ctarjeta_visa_transacciones	0.00280115070814599	0.0117012963571729	0.00414364640883978
mcuenta_debitos_automaticos	0.00241180760863474	0.0128752234386703	0.0069060773480663
Master_delinquency	0.00231592130444241	0.0164641502625493	0.0110497237569061
Master_msaldopesos	0.00215183690548618	0.00897559450808045	0.0110497237569061
Visa_mconsumospesos	0.00204607293339904	0.0141515680356721	0.0262430939226519
mrentabilidad_annual	0.00203554421242803	0.0212247923480113	0.0124309392265193
ctarjeta_master	0.00177446641032943	0.00402331507202568	0.00138121546961326
Visa_cconsumos	0.00161999968057662	0.0073764120904668	0.0151933701657459
mrentabilidad	0.00155477838360739	0.00696755498212619	0.0138121546961326
mpasivos_margen	0.00141426571529665	0.0148818933940153	0.0110497237569061
cliente_edad	0.00137232968124949	0.0103653498049955	0.00828729281767956
thomebanking	0.00123772468175804	0.00989929298297569	0.0165745856353591
ccaja_ahorro	0.00122806067659144	0.00530307993359707	0.00138121546961326
Master_mpagospesos	0.00115186726560965	0.00519981284488049	0.00552486187845304
Visa_madelantopesos	0.00114641311980702	0.00067582816634746	0.00276243093922652
mpagomiscuentas	0.00113157610397589	0.00633440322187458	0.0069060773480663
Master_fechaalta	0.00108373076482123	0.0152530763247419	0.0262430939226519
mtarjeta_master_consumo	0.00106403682930623	0.00443437667637365	0.00276243093922652
mcomisiones	0.00102500836987841	0.00473327264499862	0.00828729281767956
tcallcenter	0.000995460600587534	0.00912241687173301	0.0069060773480663
Visa_mconsumototal	0.000985634695379867	0.00955323105326315	0.0220994475138122
Master_mlimitecompra	0.000980728421057816	0.00527228290465712	0.0124309392265193
Visa_mlimitecompra	0.000955512197553063	0.00873921540961751	0.0069060773480663
numero_de_cliente	0.000949388242039585	0.0113191568615726	0.0207182320441989
Visa_mpagosdolares	0.000841009721765432	0.00516725807826027	0.00966850828729282
cmobile_app_trx	0.000817783384298619	0.0138166604163224	0.0359116022099448
Master_Fvencimiento	0.00076038913925106	0.00803050290083477	0.0207182320441989
mplazo_fijo_dolares	0.0007583857823605	0.00572257867881039	0.00138121546961326
cextraccion_autoservicio	0.000720163744649859	0.000969201909093542	0.00138121546961326
Visa_cadelantosefectivo	0.000694685439935096	0.000671499737309766	0.00276243093922652
Master_mpagominimo	0.000634509287899943	0.00637265598814172	0.0138121546961326
mextraccion_autoservicio	0.000610780028170671	0.000866923547822128	0.00276243093922652
active_quarter	0.000586610251954827	0.00743202984023373	0.00276243093922652
mcomisiones_mantenimiento	0.000564410085208859	0.000918168925109352	0.00138121546961326
ccajas_transacciones	0.000535908783779619	0.00524802612466923	0.0110497237569061
cliente_antiguedad	0.000524405757630068	0.00549051336157115	0.0069060773480663
Master_Finiciomora	0.000473869841726086	0.00572257867881039	0.00138121546961326
Visa_Fvencimiento	0.000418405001369784	0.00670326447408177	0.0179558011049724
Master_mpagosdolares	0.000380108753606132	0.00620035375203206	0.0124309392265193
Visa_mconsumosdolares	0.000378366382681437	0.00823803312962008	0.0207182320441989
tmobile_app	0.000374957510465802	0.0125031689630106	0.0179558011049724
Master_mfinanciacion_limite	0.000319566470388291	0.00308226626144466	0.00414364640883978
mcomisiones_otras	0.000319138467366203	0.00656917838470426	0.00828729281767956
