Feature	Gain	Cover	Frequency
ctrx_quarter	0.32654051680951	0.0443536250138621	0.0347356233114628
cpayroll_trx	0.0984988468898474	0.0362840172664321	0.0177537630258587
mcuentas_saldo	0.0550462883928581	0.028595597752578	0.0355075260517175
mpasivos_margen	0.0460298598543439	0.0186216787293018	0.0280457995625885
mprestamos_personales	0.0346771457655064	0.0183688414203799	0.00990608516660234
mtarjeta_visa_consumo	0.0302486278924887	0.0152636905952599	0.0173678116557314
mcaja_ahorro	0.0276370940249062	0.0109196349897355	0.0185256657661135
mrentabilidad_annual	0.0266391323173725	0.0261577537344256	0.0391097388395729
mactivos_margen	0.0212944825386536	0.038048251245079	0.0364080792486813
Visa_msaldototal	0.0162094784536446	0.0114222145335678	0.0123504438440756
ctarjeta_visa_transacciones	0.015017403504539	0.0215695191604625	0.0239289849478966
Master_fechaalta	0.0147881263605569	0.0442458874296261	0.0398816415798276
cdescubierto_preacordado	0.0142362836844491	0.0104560991039257	0.00656117329216519
Visa_msaldopesos	0.0141302270029462	0.00916396101721095	0.0144088511514216
mcuenta_corriente	0.0129252209637129	0.0267065110941687	0.0257300913418243
mrentabilidad	0.0123748092448226	0.0267326999928536	0.0268879454522064
cliente_edad	0.0120797322758491	0.0235206548006429	0.0326772160041168
Visa_Fvencimiento	0.0113971829109427	0.026872265951376	0.0346069728547536
Visa_mpagominimo	0.00994695292813209	0.012983186471375	0.0213559758137141
Master_mpagominimo	0.00943640897491261	0.0133023552234881	0.00926283288305673
ctarjeta_visa	0.00911590115853263	0.0293945226433427	0.0104206869934388
Visa_fechaalta	0.00897648908068674	0.0229523362781443	0.0277884986491702
chomebanking_transacciones	0.00854231188382661	0.0228815994555816	0.0268879454522064
Master_Fvencimiento	0.00837239611231922	0.0205579290055906	0.0259873922552425
cproductos	0.00793365731591637	0.0276043480602724	0.01904026759295
Master_mfinanciacion_limite	0.00774584475416108	0.0170077242378048	0.022256529010678
mcomisiones_mantenimiento	0.007635828600819	0.0226636511779313	0.0174964621124405
numero_de_cliente	0.00751576226123049	0.0162501366540323	0.0258587417985334
ccomisiones_otras	0.00675599978336788	0.00843357763440027	0.0128650456709121
ccallcenter_transacciones	0.00652872557502982	0.0107945217239164	0.00450276598481925
cliente_antiguedad	0.00640690975576254	0.018398408104364	0.0205840730734594
Visa_mfinanciacion_limite	0.006045031791587	0.0119547467237511	0.0191689180496591
thomebanking	0.00578735840916242	0.00801808545900058	0.00823362922938376
Visa_mpagospesos	0.00499102281191373	0.00871612912884778	0.014794802521549
mcaja_ahorro_dolares	0.00495963123636595	0.0175989989168716	0.016981860285604
Visa_mconsumospesos	0.00480680419072514	0.00990057879850702	0.0164672584587675
mtransferencias_recibidas	0.00392297013703142	0.0096999742437725	0.0115785411038209
mtarjeta_master_consumo	0.0037823779853147	0.00556608129286871	0.00385951370127364
mcomisiones_otras	0.0036343381838747	0.0127716422189827	0.0158240061752219
mcomisiones	0.00353784401032364	0.00750137280913809	0.012736395214203
tcallcenter	0.0031826837042508	0.00606198147523224	0.00334491187443715
cprestamos_personales	0.00317489519887766	0.013682129900625	0.00476006689823749
ccajas_transacciones	0.0030881607377239	0.0137279660046314	0.00488871735494661
mpagomiscuentas	0.00280682711247619	0.0137053294347365	0.00746172648912904
mttarjeta_visa_debitos_automaticos	0.00274652042109821	0.00705488318480215	0.0114498906471118
Visa_cconsumos	0.00267682565826562	0.00691658819789525	0.00900553196963849
cmobile_app_trx	0.0026474838259992	0.00851509190292501	0.00746172648912904
mpayroll	0.00261093040387776	0.00664501573484985	0.00283031004760067
mcuenta_debitos_automaticos	0.00260203082915547	0.00862648506702999	0.00810497877267464
Visa_mlimitecompra	0.00252639345831119	0.0139243348067672	0.00952013379647498
ctransferencias_recibidas	0.00245719235476194	0.0120616582993549	0.00887688151292937
ccaja_ahorro	0.002072603105195	0.0111346946955324	0.00450276598481925
Master_status	0.00206327927958694	0.00449802263121067	0.00205840730734594
mautoservicio	0.00188277622509754	0.00389710380969194	0.0054033191817831
mtransferencias_emitidas	0.00187204547008375	0.00698848290755825	0.00707577511900167
ctarjeta_visa_debitos_automaticos	0.00184006805927706	0.00611406426951914	0.00656117329216519
Visa_mconsumosdolares	0.00182768821598428	0.00322795077509725	0.0054033191817831
Master_mlimitecompra	0.00160917211555402	0.00424789197557443	0.00450276598481925
ctarjeta_master	0.00157587658304964	0.00471340438203971	0.00205840730734594
ctarjeta_debito	0.00154423232362984	0.00356087650430984	0.00437411552811012
Master_mpagospesos	0.00150161021040565	0.0107068590994721	0.00643252283545607
Visa_mpagado	0.0014014846149431	0.00476536180001638	0.00437411552811012
ctransferencias_emitidas	0.0013909788833706	0.00544014447677651	0.00527466872507397
Master_msaldopesos	0.00134759731754553	0.00149372106834088	0.00295896050430979
Visa_status	0.0012537770874912	0.00385242559278596	0.00244435867747331
ctarjeta_debito_transacciones	0.00123778097160541	0.00312063602861343	0.00501736781165573
Visa_mconsumototal	0.00107227826195171	0.00189351907973002	0.0036022127878554
mextraccion_autoservicio	0.000957949449575947	0.00474773044909475	0.00630387237874695
Master_msaldototal	0.000802705929080091	0.0014236160440475	0.00218705776405506
ccomisiones_mantenimiento	0.000733191460076653	0.000817207706827706	0.00192975685063682
matm	0.000623348582374513	0.00191616548306103	0.00244435867747331
internet	0.000598682215008882	0.00743602962627461	0.00270165959089155
Visa_fultimo_cierre	0.00051395640176525	0.000724178484633572	0.00141515502380033
cextraccion_autoservicio	0.000511370445554393	0.0014160910070744	0.00231570822076418
Master_mconsumospesos	0.000471666915860454	0.00157214272121316	0.00231570822076418
Master_fultimo_cierre	0.00047166611055704	0.000845933632025594	0.00115785411038209
ctarjeta_master_transacciones	0.000415247308476611	0.0028983192469771	0.00154380548050946
cpagomiscuentas	0.000284389599924771	0.000510529876916601	0.000900553196963849
ctarjeta_master_debitos_automaticos	0.000261706756982659	0.00675824283478689	0.00218705776405506
ccuenta_debitos_automaticos	0.000228858784256459	0.000556951070370748	0.00115785411038209
Visa_msaldodolares	0.000225911969938262	0.000708919450170304	0.000514601826836485
catm_trx	0.000208543356154778	0.00077439046770305	0.000643252283545607
active_quarter	0.000146154892217778	0.000373483736393997	0.000257300913418243
Master_cconsumos	0.000112979655730661	0.00056537340838769	0.000385951370127364
mttarjeta_master_debitos_automaticos	9.51185802698721e-05	0.00238526217698361	0.000771902740254728
Master_mconsumosdolares	7.18217233179612e-05	8.9412976069522e-05	0.000128650456709121
Master_mconsumototal	3.73611724095319e-05	0.000388484643159723	0.000257300913418243
cseguro_accidentes_personales	3.2486816110001e-05	0.00017154675106836	0.000128650456709121
