Feature	Gain	Cover	Frequency
ctarjeta_visa	0.265821326258535	0.00305090685218445	0.00104302477183833
mcuenta_corriente	0.0676354375930628	0.0262891588507352	0.0235984354628422
ctrx_quarter	0.0521882072326522	0.015962655012747	0.00860495436766623
mcaja_ahorro	0.0468710202422345	0.0156054148418204	0.00925684485006519
thomebanking	0.0393641997425706	0.0183704558269805	0.0293350717079531
mpayroll	0.0371160601180765	0.00921622888447145	0.00365058670143416
mprestamos_personales	0.0322536890945722	0.0242032429829968	0.0146023468057366
Visa_delinquency	0.0300920386518378	0.00888942152348463	0.00730117340286832
cdescubierto_preacordado	0.0251981585832593	0.0207954865043927	0.0168187744458931
mautoservicio	0.0230523803537695	0.00561301723910489	0.00404172099087353
Visa_status	0.021445774175542	0.017046015588031	0.00899608865710561
ctarjeta_visa_transacciones	0.020945129708914	0.00929202771158621	0.00417209908735333
mcuentas_saldo	0.0205921038744549	0.0204931294894777	0.0139504563233377
internet	0.0202682933683642	0.011088782448883	0.0195567144719687
Visa_mpagominimo	0.0195626692565063	0.0177874385572676	0.0238591916558018
Visa_msaldopesos	0.0180399543046523	0.0187670823761291	0.0185136897001304
Visa_mpagospesos	0.0151626066441897	0.0207314527422735	0.0312907431551499
Visa_Finiciomora	0.0119509444219368	0.0157180604485183	0.00534550195567145
Master_fechaalta	0.00943109010279157	0.0249459463449843	0.0345501955671447
Visa_msaldototal	0.00859877796925044	0.0154388550249764	0.0183833116036506
Visa_fechaalta	0.00814818095235463	0.0249314368750081	0.0290743155149935
Master_Fvencimiento	0.00745749056586563	0.0250356494040236	0.0341590612777053
cextraccion_autoservicio	0.00723843835806415	0.00271309079720938	0.000651890482398957
Visa_Fvencimiento	0.0070245343929968	0.0233347030734394	0.0305084745762712
cmobile_app_trx	0.006596798304902	0.0206331428732755	0.048109517601043
Master_status	0.0061352785089595	0.00792036548626748	0.00651890482398957
Visa_mlimitecompra	0.00604856995478532	0.0151942738790942	0.0157757496740548
mrentabilidad	0.0059212874232518	0.0138060166902564	0.0108213820078227
Visa_mconsumospesos	0.00587843336649675	0.0176749864572513	0.0262059973924381
cliente_edad	0.00569673352084357	0.022829513626083	0.0151238591916558
tmobile_app	0.00527491288970156	0.0163333029367765	0.0281616688396349
cliente_antiguedad	0.00523383731967909	0.0186261586634532	0.017470664928292
Master_delinquency	0.00521909428382237	0.00506876980990224	0.00651890482398957
Master_msaldototal	0.00516920945480657	0.0113122219304572	0.0144719687092568
Visa_mconsumototal	0.00515671947698048	0.0123528408346568	0.0204693611473272
