fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231123 154908	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	973	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.12741032197687	0.596191008254738	384	39586	5139	87315435.7821089	24
20231123 155116	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1809	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.135241922439005	0.363498988509981	176	49215	5533	87770649.1754123	25
20231123 155333	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1959	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.120465945972645	0.368094316207081	178	49294	5175	87061056.9715142	26
20231123 155451	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1061	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.101054688952086	0.99983840243146	938	34732	5494	86246807.5962019	27
20231123 155559	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1004	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0988184834109164	0.954495213601945	312	47846	5290	87370179.910045	28
20231123 155908	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2231	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0576644225217248	0.5627847435286	500	22641	5082	86350537.7311344	29
20231123 160016	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	532	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.233407562572158	0.56966293972458	938	20592	5171	85547167.916042	30
20231123 160058	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	270	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.280002940385689	0.898427504961312	391	28224	5554	86604678.6606697	31
20231123 160607	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4299	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0363087101767984	0.222728061866936	675	25443	5529	87995250.8745627	32
20231123 160806	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1751	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0740349818474418	0.65515293722942	229	42939	5730	87001464.2678661	33
20231123 161058	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2319	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0483703032806942	0.821668461945239	715	27197	4833	87927580.7096452	34
20231123 161155	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	507	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.250664937088989	0.833072674468569	642	27290	5770	87495417.2913543	35
20231123 161742	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7820	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0409311422142846	0.0235385493394775	346	27745	5638	80596348.8255872	36
20231123 162048	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1898	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0696990716619277	0.487682158079382	653	27316	5178	88358197.9010495	37
20231123 162208	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	770	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.281285507075922	0.35104082841375	275	46711	4944	86140565.7171414	38
20231123 162419	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1350	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0954244543969747	0.502927694787868	674	39566	5072	88359408.2958521	39
20231123 162614	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1138	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.128573442542224	0.445311489546079	375	37601	5262	85884920.5397301	40
20231123 163046	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3373	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0593511100552399	0.497869943558527	585	48357	4995	88338268.3658171	41
20231123 163353	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1624	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0291714396189697	0.471449730583462	590	18918	4992	87445105.4472764	42
20231123 163546	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1269	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.14625253445794	0.421916643784614	84	49862	5064	88105463.2683658	43
20231123 163841	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1773	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0807511816686305	0.503147418069228	556	33778	5291	88835803.5982009	44
20231123 164226	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2368	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.10905429327271	0.503639518359035	404	36327	5292	88878898.5507246	45
20231123 164400	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	813	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.270927916606132	0.4928016396941	453	35333	5159	84931657.6711644	46
20231123 164701	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1930	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0759383027279892	0.506549180308169	385	35851	5207	88022684.157921	47
20231123 165017	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2037	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.105190023124331	0.499078951425166	504	32717	5228	87981611.1944028	48
20231123 165134	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	81	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.196474615664631	0.929092181487189	859	3603	5498	84221306.3468266	49
20231123 165342	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1224	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0995229445437202	0.511843454194732	424	43680	5383	87353202.8985507	50
20231123 165557	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1393	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179768198225674	0.481981690240078	188	49044	5215	88614280.3598201	51
20231123 165718	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	765	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.254745337230542	0.255372322096583	131	29989	6379	84928369.3153423	52
20231123 165939	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1989	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.120105234314215	0.148289693224452	158	36299	5515	86869002.9985007	53
20231123 170230	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2277	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0642201481528466	0.0431742568786525	529	2968	5534	84460740.6296852	54
20231123 170618	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2584	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0530407996138293	0.471541448825556	897	47365	5075	87893290.8545727	55
20231123 171125	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4971	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0629645528922852	0.0927456468447914	419	24437	4991	86866078.4607696	56
20231123 171231	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	700	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.254527406912181	0.695354462138367	448	45473	5565	87594925.0374813	57
20231123 171337	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	121	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.189887567086912	0.988956178130939	98	4865	6636	84816225.8870565	58
20231123 171457	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	486	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.128283726663733	0.891895621770362	267	13106	4676	88100103.948026	59
20231123 171638	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1274	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.155338962775428	0.67587250118826	51	44158	5242	86728908.5457271	60
20231123 171815	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	897	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.161679433267247	0.889651079161333	865	21892	5438	87923645.1774113	61
20231123 171907	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	178	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.298680960503863	0.867783310995586	760	11573	6346	81205226.3868066	62
20231123 172029	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	248	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.214369113239035	0.2851186957014	1001	4377	5643	82950094.4527736	63
20231123 172522	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3668	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0549870048628151	0.483106477285544	393	49880	5168	87969087.4562719	64
20231123 172807	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1798	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.056888186381122	0.501975115967556	124	38222	5152	86882866.5667166	65
20231123 172959	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1107	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.146022912616574	0.504194672458381	249	38024	5513	88026651.1744128	66
