Feature	Gain	Cover	Frequency
Visa_status	0.350329264768477	0.0371548494588713	0.0163934426229508
mcaja_ahorro	0.115393575481623	0.0494176286188601	0.0204918032786885
Visa_mpagospesos	0.0847438441586361	0.0240380978920383	0.014344262295082
mcuenta_corriente	0.0480484103646048	0.0401967930428648	0.0286885245901639
mcuentas_saldo	0.0430933168945541	0.0443599447515448	0.0266393442622951
ctrx_quarter	0.0422607273801118	0.0298488776912558	0.014344262295082
internet	0.041861873005494	0.0244952550571452	0.0266393442622951
cdescubierto_preacordado	0.0344122034833175	0.0190974060394415	0.0184426229508197
mpayroll	0.0331117007885701	0.0725570363161988	0.0286885245901639
mprestamos_personales	0.0297145852770604	0.0615791281004097	0.0430327868852459
Master_status	0.0283683381399498	0.0128738844603495	0.00819672131147541
mautoservicio	0.0212176955702141	0.0217006768186503	0.0184426229508197
mextraccion_autoservicio	0.017104572298668	0.0222651743147629	0.0102459016393443
Visa_msaldototal	0.012655012723836	0.0521013888961865	0.0307377049180328
Visa_delinquency	0.012635647685633	0.0128604401437415	0.00819672131147541
Visa_mpagominimo	0.0106703299657128	0.0252378172976846	0.0245901639344262
Visa_Finiciomora	0.00945790561110472	0.0160627705188338	0.00409836065573771
Visa_msaldopesos	0.00758396417339955	0.0454149645021531	0.0430327868852459
Visa_cconsumos	0.00696573777962836	0.0143249004455915	0.014344262295082
mpasivos_margen	0.00634613120732821	0.0144266085277464	0.0266393442622951
mactivos_margen	0.00557380725881487	0.028281789499273	0.0450819672131148
mrentabilidad	0.00442481981683543	0.0104480484201032	0.0286885245901639
Master_delinquency	0.00298313856599276	0.0142541382318425	0.0122950819672131
mcomisiones	0.00257193265905789	0.00738510045393028	0.0122950819672131
Master_msaldopesos	0.00235432860083365	0.0168097679978418	0.0225409836065574
ccaja_seguridad	0.00200348267509772	0.00505937228195955	0.00204918032786885
thomebanking	0.0017257508504007	0.0054460570358311	0.0163934426229508
cpayroll_trx	0.0016378379771319	0.00984517099110607	0.00204918032786885
Visa_mlimitecompra	0.00163678976314928	0.00343810362004794	0.00614754098360656
Visa_Fvencimiento	0.00163333382697821	0.0108862550208443	0.014344262295082
Master_msaldototal	0.00147903890100858	0.0112187341045684	0.0102459016393443
Visa_fechaalta	0.0011920129164971	0.0188129081718777	0.0204918032786885
Master_fechaalta	0.00110609179398758	0.0190435783725727	0.0307377049180328
Master_mlimitecompra	0.00108951448848383	0.00427680469443784	0.0122950819672131
ctarjeta_debito_transacciones	0.00108091127741686	0.0116499854449838	0.00409836065573771
mtarjeta_visa_consumo	0.00103973920133971	0.0175497472159775	0.014344262295082
ctarjeta_master	0.000992239867968262	0.00406420305045874	0.00409836065573771
Visa_mconsumototal	0.000905204385613816	0.00827636918426048	0.0225409836065574
mcomisiones_otras	0.000776392383623176	0.0077142657089122	0.0122950819672131
