fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231114 221122	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	353	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0516060767778788	0.464346570655767	469	1043	9975	83073050.9745127	18
20231114 222639	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	300	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0610447276816029	0.559394906255569	782	2022	9323	76699139.930035	19
20231114 225250	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1445	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0417586295090854	0.439490704611558	257	2806	9540	80979120.4397801	20
20231114 230044	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	700	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0514910912300169	0.683573772306704	443	20805	10857	79017171.914043	21
20231114 231224	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	687	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0419418798000484	0.393518108675574	480	9972	10062	81893136.4317841	22
20231114 232629	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1100	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0577408955815053	0.464397554102356	450	17848	10551	80684809.0954523	23
20231114 233712	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	656	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0554788055850801	0.151963482420015	463	103	10421	78532300.3498251	24
20231114 234927	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	407	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0261907463358972	0.488847397100506	456	107	9748	78988587.7061469	25
20231114 235943	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	924	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0481957282038629	0.37249159492211	523	39327	10560	79797061.4692654	26
20231115 001236	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	423	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.051732353807916	0.398560910926431	479	551	9770	81775217.3913043	27
