fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231123 105549	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2528	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0363087101767984	0.222728061866936	675	25443	4155	73404235.3823088	24
20231123 105654	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	387	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0740349818474418	0.65515293722942	229	42939	5449	71871532.7336332	25
20231123 105805	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	328	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.237531455810769	0.947703144161214	758	17807	4843	74011923.5382309	26
20231123 110305	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2855	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0483703032806942	0.821668461945239	715	27197	5021	74703534.7326337	27
20231123 110358	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	161	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.250664937088989	0.833072674468569	642	27290	4179	73643291.854073	28
20231123 110656	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2752	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0409311422142846	0.0235385493394775	346	27745	3322	68786519.7401299	29
20231123 110839	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	35	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.196474615664631	0.929092181487189	859	3603	5099	74056925.0374813	30
20231123 111008	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	575	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.254745337230542	0.255372322096583	131	29989	5580	70077171.4142929	31
20231123 111113	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	267	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.270627541272019	0.879251590903936	925	18707	5301	75110731.1344328	32
20231123 111215	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	54	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.233196062892665	0.832654893766922	898	11838	5492	73495690.1549225	33
20231123 111308	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	158	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.269362361687764	0.878154485739482	936	20408	4486	73713442.2788606	34
20231123 111525	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1864	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.120105234314215	0.148289693224452	158	36299	4783	71891493.7531234	35
20231123 111820	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1788	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0642201481528466	0.0431742568786525	529	2968	5749	72239198.9005497	36
20231123 112001	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	720	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0530407996138293	0.471541448825556	897	47365	5414	71945398.3008496	37
20231123 112235	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1616	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0629645528922852	0.0927456468447914	419	24437	4995	72166694.1529235	38
20231123 112343	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	556	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.254527406912181	0.695354462138367	448	45473	6254	73007887.0564718	39
20231123 112500	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	94	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.189887567086912	0.988956178130939	98	4865	3715	72973250.8745627	40
20231123 112606	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	201	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.128283726663733	0.891895621770362	267	13106	4870	73762333.8330835	41
20231123 112737	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	861	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.155338962775428	0.67587250118826	51	44158	4589	72844116.4417791	42
20231123 112827	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	180	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.161679433267247	0.889651079161333	865	21892	4285	74244620.189905	43
20231123 112926	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	100	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.298680960503863	0.867783310995586	760	11573	3907	73695457.7711144	44
