fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231118 005800	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	323	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.155338962775428	0.67587250118826	51	44158	5318	74446563.7181409	40
20231118 010209	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	370	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.161679433267247	0.889651079161333	865	21892	4873	74651298.8505747	41
20231118 010508	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	82	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.298680960503863	0.867783310995586	760	11573	4494	73258221.8890555	42
20231118 010911	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	250	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.148508912569979	0.812218524568915	587	14140	4631	75242510.2448776	43
20231118 011428	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	73	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.214369113239035	0.2851186957014	1001	4377	4449	69733681.6591704	44
20231118 012117	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	847	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0420554112568698	0.995836928441251	460	19925	5115	76692031.4842579	45
20231118 013338	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2736	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0224487680524922	0.0404643659158466	67	12009	5027	74210120.4397801	46
20231118 013735	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	410	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.129046229472378	0.25174042025513	909	22643	4484	76872509.7451274	47
20231118 015436	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1578	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179985172713016	0.601174703354975	322	315	4578	68299087.4562719	48
20231118 015838	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	428	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.130513336939582	0.943301835615908	1005	33065	4707	73950270.3648176	49
20231118 020251	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	835	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.159970142027072	0.0419227285647387	144	23765	5302	72750807.5962019	50
20231118 021846	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	551	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0741814955647362	0.935203334273697	476	1951	6008	74102440.7796102	51
20231118 022136	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	274	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.297768735146946	0.139165354672539	288	46668	3838	69648082.9585207	52
20231118 022429	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	60	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.277147369886854	0.958296825121338	476	18495	4747	74700295.3523238	53
20231118 022808	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	184	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.230457627089328	0.430967087882043	118	21071	4481	76430201.3993004	54
20231118 023500	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	211	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.108496982498926	0.980685473544702	534	4163	4088	75043330.3348326	55
20231118 023845	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	323	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.225549470931927	0.241403672119871	111	20874	4156	72007030.4847576	56
20231118 024149	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	184	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.234858482357199	0.542150789859436	351	47942	4462	74694435.7821089	57
20231118 024425	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	148	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.284805983001209	0.339076991721095	925	37730	4294	72176982.5087456	58
20231118 025407	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	99	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.105269428906208	0.286141705373832	472	1465	5105	74047668.6656672	59
20231118 030218	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1817	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0470790021373966	0.877201894260176	780	40489	5195	73787503.7481259	60
20231118 031358	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	276	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.191310932222492	0.261187891472245	562	526	4300	68911414.2928536	61
20231118 031802	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	746	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0911322400144455	0.0914036740745102	820	46806	4929	74102577.2113943	62
20231118 032014	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	93	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.291159180714271	0.806539473847852	542	21647	5597	74740840.07996	63
20231118 032239	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	283	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.12778074604974	0.845868303546253	774	35900	3740	74591314.3428286	64
20231118 032450	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	334	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179614447960967	0.815530218806198	1022	43721	4785	73606469.2653673	65
20231118 032714	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	448	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.1975317857595	0.716268166717419	36	37689	4938	73120236.8815592	66
